"X1","Unnamed: 0","Date","TweetID","BTC Price","User Location","User follower count","UserFollowingCount","User Verified","Quote Status?","AccountCreationDate","Default Profile Theme?","DefaultProfileImage","TotalAccountLikes","Subjectivity","Polarity","word","value"
528,222,"5/27/2021 12:14",1.4e+18,39720.13,"PGP F387 84B5 4742 843B",665,1398,FALSE,FALSE,"3/11/2019 16:24",TRUE,FALSE,1398,0.833333333,0.104761905,"sadly",-2
528,222,"5/27/2021 12:14",1.4e+18,39720.13,"PGP F387 84B5 4742 843B",665,1398,FALSE,FALSE,"3/11/2019 16:24",TRUE,FALSE,1398,0.833333333,0.104761905,"lost",-3
528,222,"5/27/2021 12:14",1.4e+18,39720.13,"PGP F387 84B5 4742 843B",665,1398,FALSE,FALSE,"3/11/2019 16:24",TRUE,FALSE,1398,0.833333333,0.104761905,"accident",-2
531,273,"5/27/2021 12:14",1.4e+18,39720.13,"United States of America",67,226,FALSE,FALSE,"7/10/2009 6:51",TRUE,FALSE,226,0.5,0.25,"funny",4
531,273,"5/27/2021 12:14",1.4e+18,39720.13,"United States of America",67,226,FALSE,FALSE,"7/10/2009 6:51",TRUE,FALSE,226,0.5,0.25,"support",2
531,273,"5/27/2021 12:14",1.4e+18,39720.13,"United States of America",67,226,FALSE,FALSE,"7/10/2009 6:51",TRUE,FALSE,226,0.5,0.25,"hiding",-1
533,330,"5/27/2021 12:14",1.4e+18,39720.13,"Worldwide",73276,126,FALSE,FALSE,"12/13/2013 12:47",FALSE,FALSE,126,0.570833333,0.123883929,"affected",-1
533,330,"5/27/2021 12:14",1.4e+18,39720.13,"Worldwide",73276,126,FALSE,FALSE,"12/13/2013 12:47",FALSE,FALSE,126,0.570833333,0.123883929,"successful",3
533,330,"5/27/2021 12:14",1.4e+18,39720.13,"Worldwide",73276,126,FALSE,FALSE,"12/13/2013 12:47",FALSE,FALSE,126,0.570833333,0.123883929,"attacks",-1
534,367,"5/27/2021 12:13",1.4e+18,39720.13,"India",1650,337,FALSE,FALSE,"3/26/2019 18:52",TRUE,FALSE,337,0.6,0.5,"love",3
534,367,"5/27/2021 12:13",1.4e+18,39720.13,"India",1650,337,FALSE,FALSE,"3/26/2019 18:52",TRUE,FALSE,337,0.6,0.5,"love",3
535,374,"5/27/2021 12:13",1.4e+18,39720.13,"United States of America",1837,979,TRUE,FALSE,"4/1/2009 12:14",FALSE,FALSE,979,0.541666667,0.2,"sentence",-2
537,387,"5/27/2021 12:13",1.4e+18,39720.13,"India",188,311,FALSE,FALSE,"2/23/2010 18:58",FALSE,FALSE,311,0.4,0.333333333,"fresh",1
537,387,"5/27/2021 12:13",1.4e+18,39720.13,"India",188,311,FALSE,FALSE,"2/23/2010 18:58",FALSE,FALSE,311,0.4,0.333333333,"downside",-2
537,387,"5/27/2021 12:13",1.4e+18,39720.13,"India",188,311,FALSE,FALSE,"2/23/2010 18:58",FALSE,FALSE,311,0.4,0.333333333,"support",2
541,417,"5/27/2021 12:13",1.4e+18,39720.13,"South Africa",7794,7153,FALSE,TRUE,"6/13/2007 22:42",FALSE,FALSE,7153,0.519444444,0.3,"confident",2
541,417,"5/27/2021 12:13",1.4e+18,39720.13,"South Africa",7794,7153,FALSE,TRUE,"6/13/2007 22:42",FALSE,FALSE,7153,0.519444444,0.3,"secure",2
544,432,"5/27/2021 12:13",1.4e+18,39720.13,"United States of America",148,381,FALSE,FALSE,"6/6/2014 3:19",TRUE,FALSE,381,0.467857143,0.182142857,"success",2
544,432,"5/27/2021 12:13",1.4e+18,39720.13,"United States of America",148,381,FALSE,FALSE,"6/6/2014 3:19",TRUE,FALSE,381,0.467857143,0.182142857,"smart",1
545,483,"5/27/2021 12:13",1.4e+18,39720.13,"WAX - qffb.wam",42,234,FALSE,FALSE,"7/2/2020 10:31",TRUE,FALSE,234,0.35,0.4375,"love",3
545,483,"5/27/2021 12:13",1.4e+18,39720.13,"WAX - qffb.wam",42,234,FALSE,FALSE,"7/2/2020 10:31",TRUE,FALSE,234,0.35,0.4375,"join",1
545,483,"5/27/2021 12:13",1.4e+18,39720.13,"WAX - qffb.wam",42,234,FALSE,FALSE,"7/2/2020 10:31",TRUE,FALSE,234,0.35,0.4375,"discord",-2
545,483,"5/27/2021 12:13",1.4e+18,39720.13,"WAX - qffb.wam",42,234,FALSE,FALSE,"7/2/2020 10:31",TRUE,FALSE,234,0.35,0.4375,"worth",2
547,559,"5/27/2021 12:12",1.4e+18,39720.13,"Barcelona, Spain",1115,2121,FALSE,TRUE,"1/16/2018 17:43",TRUE,FALSE,2121,0.7,-0.4,"tired",-2
547,559,"5/27/2021 12:12",1.4e+18,39720.13,"Barcelona, Spain",1115,2121,FALSE,TRUE,"1/16/2018 17:43",TRUE,FALSE,2121,0.7,-0.4,"critics",-2
547,559,"5/27/2021 12:12",1.4e+18,39720.13,"Barcelona, Spain",1115,2121,FALSE,TRUE,"1/16/2018 17:43",TRUE,FALSE,2121,0.7,-0.4,"solution",1
549,562,"5/27/2021 12:12",1.4e+18,39720.13,"collab @apeszn.com",79497,1643,FALSE,FALSE,"4/23/2008 23:51",FALSE,FALSE,1643,0.421428571,0.075,"true",2
551,583,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",7311,4649,FALSE,FALSE,"4/10/2009 2:10",FALSE,FALSE,4649,0.35,0.4,"wins",4
559,636,"5/27/2021 12:12",1.4e+18,39720.13,"Blue State",73,194,FALSE,FALSE,"6/10/2011 17:46",TRUE,FALSE,194,0.466666667,-0.083333333,"nonsense",-2
562,646,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",770,824,FALSE,FALSE,"2/18/2018 12:24",TRUE,FALSE,824,0.85,0.292613636,"amazing",4
562,646,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",770,824,FALSE,FALSE,"2/18/2018 12:24",TRUE,FALSE,824,0.85,0.292613636,"awesome",4
562,646,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",770,824,FALSE,FALSE,"2/18/2018 12:24",TRUE,FALSE,824,0.85,0.292613636,"worst",-3
562,646,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",770,824,FALSE,FALSE,"2/18/2018 12:24",TRUE,FALSE,824,0.85,0.292613636,"manipulation",-1
562,646,"5/27/2021 12:12",1.4e+18,39720.13,"United Kingdom",770,824,FALSE,FALSE,"2/18/2018 12:24",TRUE,FALSE,824,0.85,0.292613636,"exposed",-1
565,656,"5/27/2021 12:12",1.4e+18,39720.13,"United States of America",2300,1499,FALSE,FALSE,"9/14/2008 17:59",FALSE,FALSE,1499,0.533333333,-0.3125,"wtf",-4
570,673,"5/27/2021 12:11",1.4e+18,39720.13,"United Kingdom",17,132,FALSE,FALSE,"7/9/2020 11:57",TRUE,FALSE,132,0.5,0.5,"top",2
570,673,"5/27/2021 12:11",1.4e+18,39720.13,"United Kingdom",17,132,FALSE,FALSE,"7/9/2020 11:57",TRUE,FALSE,132,0.5,0.5,"lost",-3
573,684,"5/27/2021 12:11",1.4e+18,39720.13,"United States of America",1182,669,FALSE,FALSE,"12/12/2008 11:43",FALSE,FALSE,669,0.453333333,0.215,"lol",3
575,689,"5/27/2021 12:11",1.4e+18,39720.13,"Get started  <U+0001F449>",67,311,FALSE,FALSE,"1/21/2018 21:27",TRUE,FALSE,311,0.2,0.2,"betrayed",-3
580,719,"5/27/2021 12:11",1.4e+18,39720.13,"Bermuda Triangle",1089,1772,FALSE,TRUE,"8/20/2019 14:24",TRUE,FALSE,1772,0.5,0.5,"opportunity",2
583,726,"5/27/2021 12:11",1.4e+18,39720.13,"ÜT: 43.464484,-80.577274",4489,1176,FALSE,FALSE,"1/14/2009 0:38",FALSE,FALSE,1176,0.307291667,-0.096875,"progress",2
584,728,"5/27/2021 12:11",1.4e+18,39720.13,"United States of America",894,979,FALSE,FALSE,"11/23/2013 16:45",FALSE,FALSE,979,0.4,0.016666667,"restriction",-2
584,728,"5/27/2021 12:11",1.4e+18,39720.13,"United States of America",894,979,FALSE,FALSE,"11/23/2013 16:45",FALSE,FALSE,979,0.4,0.016666667,"negative",-2
589,757,"5/27/2021 12:11",1.4e+18,39720.13,"United States of America",1670,2328,FALSE,FALSE,"1/3/2008 19:08",FALSE,FALSE,2328,0.583333333,0.433333333,"matter",1
589,757,"5/27/2021 12:11",1.4e+18,39720.13,"United States of America",1670,2328,FALSE,FALSE,"1/3/2008 19:08",FALSE,FALSE,2328,0.583333333,0.433333333,"inspirational",2
595,844,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",37451,1656,FALSE,FALSE,"2/3/2018 22:23",FALSE,FALSE,1656,0.214285714,-0.071428571,"forget",-1
597,852,"5/27/2021 12:10",1.4e+18,39720.13,"Planet Earth",144,220,FALSE,FALSE,"6/7/2020 12:00",TRUE,FALSE,220,0.579166667,0.1875,"assets",2
597,852,"5/27/2021 12:10",1.4e+18,39720.13,"Planet Earth",144,220,FALSE,FALSE,"6/7/2020 12:00",TRUE,FALSE,220,0.579166667,0.1875,"strong",2
598,854,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,FALSE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"fud",-3
598,854,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,FALSE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"opportunity",2
598,854,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,FALSE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"excellent",3
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"absorbed",1
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"love",3
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"lost",-3
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"gained",2
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"love",3
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"love",3
602,891,"5/27/2021 12:10",1.4e+18,39720.13,"United States of America",311,1374,FALSE,FALSE,"7/12/2012 20:50",TRUE,FALSE,1374,0.49047619,0.330654762,"opportunity",2
603,898,"5/27/2021 12:10",1.4e+18,39720.13,"Amsterdam, Netherlands",8788,3380,TRUE,FALSE,"4/2/2009 9:20",FALSE,FALSE,3380,0.597222222,0.076736111,"risk",-2
603,898,"5/27/2021 12:10",1.4e+18,39720.13,"Amsterdam, Netherlands",8788,3380,TRUE,FALSE,"4/2/2009 9:20",FALSE,FALSE,3380,0.597222222,0.076736111,"free",1
604,935,"5/27/2021 12:10",1.4e+18,39720.13,"This side of the Black Stump",423,314,FALSE,FALSE,"3/21/2018 10:11",FALSE,FALSE,314,0.7,1,"lol",3
606,956,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",40408,7524,FALSE,FALSE,"3/9/2011 18:59",FALSE,FALSE,7524,0.283333333,0.068181818,"increase",1
606,956,"5/27/2021 12:10",1.4e+18,39720.13,"United Kingdom",40408,7524,FALSE,FALSE,"3/9/2011 18:59",FALSE,FALSE,7524,0.283333333,0.068181818,"save",2
607,965,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1822,224,FALSE,FALSE,"11/29/2017 15:59",TRUE,FALSE,224,0.468181818,-0.049242424,"failure",-2
607,965,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1822,224,FALSE,FALSE,"11/29/2017 15:59",TRUE,FALSE,224,0.468181818,-0.049242424,"weak",-2
607,965,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1822,224,FALSE,FALSE,"11/29/2017 15:59",TRUE,FALSE,224,0.468181818,-0.049242424,"shit",-4
608,980,"5/27/2021 12:09",1.4e+18,39720.13,"Selva de Silício",5270,1774,FALSE,FALSE,"2/16/2019 20:34",FALSE,FALSE,1774,0.4,-0.05,"shit",-4
608,980,"5/27/2021 12:09",1.4e+18,39720.13,"Selva de Silício",5270,1774,FALSE,FALSE,"2/16/2019 20:34",FALSE,FALSE,1774,0.4,-0.05,"waste",-1
608,980,"5/27/2021 12:09",1.4e+18,39720.13,"Selva de Silício",5270,1774,FALSE,FALSE,"2/16/2019 20:34",FALSE,FALSE,1774,0.4,-0.05,"promises",1
610,987,"5/27/2021 12:09",1.4e+18,39720.13,"Lewes, DE",1727,162,FALSE,FALSE,"8/16/2017 13:41",TRUE,FALSE,162,0.393939394,0.151515152,"lack",-2
610,987,"5/27/2021 12:09",1.4e+18,39720.13,"Lewes, DE",1727,162,FALSE,FALSE,"8/16/2017 13:41",TRUE,FALSE,162,0.393939394,0.151515152,"barrier",-2
613,1036,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,TRUE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"fud",-3
613,1036,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,TRUE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"opportunity",2
613,1036,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",1669,4987,FALSE,TRUE,"12/30/2018 14:36",TRUE,FALSE,4987,1,1,"excellent",3
616,1084,"5/27/2021 12:09",1.4e+18,39720.13,"United States of America",5644,5984,FALSE,FALSE,"10/24/2018 14:28",TRUE,FALSE,5984,0.7,-0.4,"laughs",1
616,1084,"5/27/2021 12:09",1.4e+18,39720.13,"United States of America",5644,5984,FALSE,FALSE,"10/24/2018 14:28",TRUE,FALSE,5984,0.7,-0.4,"fud",-3
617,1086,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",6005,978,FALSE,FALSE,"5/29/2013 8:17",FALSE,FALSE,978,0.7,-0.4,"laughs",1
617,1086,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",6005,978,FALSE,FALSE,"5/29/2013 8:17",FALSE,FALSE,978,0.7,-0.4,"fud",-3
618,1087,"5/27/2021 12:09",1.4e+18,39720.13,"United Kingdom",10891,10045,FALSE,FALSE,"11/6/2018 20:50",FALSE,FALSE,10045,0.6,0.7,"ban",-2
626,1124,"5/27/2021 12:08",1.4e+18,39720.13,"Telegram: @MarcDeMesel",10524,315,FALSE,TRUE,"4/2/2014 11:55",TRUE,FALSE,315,0.505,0.27,"focused",2
626,1124,"5/27/2021 12:08",1.4e+18,39720.13,"Telegram: @MarcDeMesel",10524,315,FALSE,TRUE,"4/2/2014 11:55",TRUE,FALSE,315,0.505,0.27,"losing",-3
626,1124,"5/27/2021 12:08",1.4e+18,39720.13,"Telegram: @MarcDeMesel",10524,315,FALSE,TRUE,"4/2/2014 11:55",TRUE,FALSE,315,0.505,0.27,"share",1
641,1189,"5/27/2021 12:08",1.4e+18,39720.13,"Chesterfield, MI",385,1432,FALSE,FALSE,"10/3/2018 22:40",TRUE,FALSE,1432,0.5,0.2,"deficit",-2
643,1197,"5/27/2021 12:08",1.4e+18,39720.13,"United States of America",6508,6517,FALSE,FALSE,"12/7/2008 15:28",FALSE,FALSE,6517,0.5,0.2,"increased",1
643,1197,"5/27/2021 12:08",1.4e+18,39720.13,"United States of America",6508,6517,FALSE,FALSE,"12/7/2008 15:28",FALSE,FALSE,6517,0.5,0.2,"secure",2
644,1208,"5/27/2021 12:08",1.4e+18,39720.13,"La Plata",284,1707,FALSE,FALSE,"7/14/2010 3:50",TRUE,FALSE,1707,0.633333333,-0.166666667,"dirty",-2
644,1208,"5/27/2021 12:08",1.4e+18,39720.13,"La Plata",284,1707,FALSE,FALSE,"7/14/2010 3:50",TRUE,FALSE,1707,0.633333333,-0.166666667,"fud",-3
648,1236,"5/27/2021 12:07",1.4e+18,39720.13,"United States of America",8,318,FALSE,FALSE,"4/27/2020 1:57",TRUE,FALSE,318,0.7,-0.6,"risk",-2
648,1236,"5/27/2021 12:07",1.4e+18,39720.13,"United States of America",8,318,FALSE,FALSE,"4/27/2020 1:57",TRUE,FALSE,318,0.7,-0.6,"accepting",1
648,1236,"5/27/2021 12:07",1.4e+18,39720.13,"United States of America",8,318,FALSE,FALSE,"4/27/2020 1:57",TRUE,FALSE,318,0.7,-0.6,"fucked",-4
652,1254,"5/27/2021 12:07",1.4e+18,39720.13,"Malta",1783,2913,FALSE,FALSE,"4/18/2016 7:32",FALSE,FALSE,2913,0.233333333,0.066666667,"riot",-2
653,1271,"5/27/2021 12:07",1.4e+18,39720.13,"India",11921,182,FALSE,FALSE,"3/25/2009 20:38",FALSE,FALSE,182,0.5,0.625,"boost",1
653,1271,"5/27/2021 12:07",1.4e+18,39720.13,"India",11921,182,FALSE,FALSE,"3/25/2009 20:38",FALSE,FALSE,182,0.5,0.625,"fired",-2
655,1274,"5/27/2021 12:07",1.4e+18,39720.13,"Earth",2205,2225,FALSE,FALSE,"1/16/2010 4:33",FALSE,FALSE,2225,0.766666667,-0.133333333,"bullshit",-4
655,1274,"5/27/2021 12:07",1.4e+18,39720.13,"Earth",2205,2225,FALSE,FALSE,"1/16/2010 4:33",FALSE,FALSE,2225,0.766666667,-0.133333333,"scare",-2
655,1274,"5/27/2021 12:07",1.4e+18,39720.13,"Earth",2205,2225,FALSE,FALSE,"1/16/2010 4:33",FALSE,FALSE,2225,0.766666667,-0.133333333,"fake",-3
656,1294,"5/27/2021 12:07",1.4e+18,39720.13,"Indonesia",1151,3624,FALSE,FALSE,"3/26/2019 16:33",TRUE,FALSE,3624,0.686666667,0.296666667,"easy",1
656,1294,"5/27/2021 12:07",1.4e+18,39720.13,"Indonesia",1151,3624,FALSE,FALSE,"3/26/2019 16:33",TRUE,FALSE,3624,0.686666667,0.296666667,"asset",2
658,1322,"5/27/2021 12:07",1.4e+18,39720.13,"Canada",313,485,FALSE,FALSE,"5/5/2018 15:45",FALSE,FALSE,485,0.9,0.6,"stable",2
658,1322,"5/27/2021 12:07",1.4e+18,39720.13,"Canada",313,485,FALSE,FALSE,"5/5/2018 15:45",FALSE,FALSE,485,0.9,0.6,"totalitarian",-2
658,1322,"5/27/2021 12:07",1.4e+18,39720.13,"Canada",313,485,FALSE,FALSE,"5/5/2018 15:45",FALSE,FALSE,485,0.9,0.6,"freedom",2
660,1331,"5/27/2021 12:07",1.4e+18,39720.13,"Shanghai",1011510,187611,TRUE,FALSE,"4/13/2009 16:07",FALSE,FALSE,187611,0.767857143,0.428571429,"favorite",2
662,1363,"5/27/2021 12:07",1.4e+18,39720.13,"United States of America",1943,1195,FALSE,FALSE,"3/2/2015 18:03",FALSE,FALSE,1195,0.38,0.16,"gift",2
662,1363,"5/27/2021 12:07",1.4e+18,39720.13,"United States of America",1943,1195,FALSE,FALSE,"3/2/2015 18:03",FALSE,FALSE,1195,0.38,0.16,"win",4
666,1392,"5/27/2021 12:06",1.4e+18,39720.13,"Here and Now",10455,698,FALSE,FALSE,"4/21/2011 13:16",TRUE,FALSE,698,0.7,-0.4,"laughs",1
672,1435,"5/27/2021 12:06",1.4e+18,39720.13,"United Kingdom",2729,2126,FALSE,FALSE,"8/21/2020 20:37",TRUE,FALSE,2126,0.604166667,0.347916667,"super",3
675,1485,"5/27/2021 12:06",1.4e+18,39720.13,"United States of America",200,476,FALSE,FALSE,"4/3/2009 19:45",TRUE,FALSE,476,0.505555556,0.169444444,"super",3
675,1485,"5/27/2021 12:06",1.4e+18,39720.13,"United States of America",200,476,FALSE,FALSE,"4/3/2009 19:45",TRUE,FALSE,476,0.505555556,0.169444444,"excited",3
680,1517,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",643,541,FALSE,FALSE,"7/14/2017 21:49",FALSE,FALSE,541,0.429814815,-0.057592593,"fun",4
682,1550,"5/27/2021 12:05",1.4e+18,39720.13,"Thailand",87,144,FALSE,FALSE,"1/20/2018 5:34",FALSE,FALSE,144,0.3,-0.225,"dumb",-3
682,1550,"5/27/2021 12:05",1.4e+18,39720.13,"Thailand",87,144,FALSE,FALSE,"1/20/2018 5:34",FALSE,FALSE,144,0.3,-0.225,"dump",-1
684,1561,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",229,254,FALSE,FALSE,"7/1/2010 2:49",FALSE,FALSE,254,0.45,-0.05,"hope",2
685,1570,"5/27/2021 12:05",1.4e+18,39720.13,"Deutschland",47,175,FALSE,FALSE,"6/6/2019 18:29",TRUE,FALSE,175,0.708333333,0.10625,"pretty",1
685,1570,"5/27/2021 12:05",1.4e+18,39720.13,"Deutschland",47,175,FALSE,FALSE,"6/6/2019 18:29",TRUE,FALSE,175,0.708333333,0.10625,"confident",2
686,1572,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",10478,1129,FALSE,FALSE,"9/22/2019 2:54",TRUE,FALSE,1129,0.736111111,0.111111111,"strong",2
686,1572,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",10478,1129,FALSE,FALSE,"9/22/2019 2:54",TRUE,FALSE,1129,0.736111111,0.111111111,"secure",2
686,1572,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",10478,1129,FALSE,FALSE,"9/22/2019 2:54",TRUE,FALSE,1129,0.736111111,0.111111111,"silly",-1
689,1603,"5/27/2021 12:05",1.4e+18,39720.13,"Gulf Publishing Company",1248,338,FALSE,FALSE,"5/30/2013 16:07",TRUE,FALSE,338,0.45,0.3,"natural",1
690,1605,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",3629,2117,FALSE,FALSE,"11/21/2011 22:04",TRUE,FALSE,2117,0.675,0.041666667,"improve",2
690,1605,"5/27/2021 12:05",1.4e+18,39720.13,"United States of America",3629,2117,FALSE,FALSE,"11/21/2011 22:04",TRUE,FALSE,2117,0.675,0.041666667,"risk",-2
691,1607,"5/27/2021 12:05",1.4e+18,39720.13,"United Kingdom",856,153,FALSE,FALSE,"12/8/2017 17:22",TRUE,FALSE,153,0.9,0.4,"huge",1
693,1610,"5/27/2021 12:05",1.4e+18,39720.13,"Gothem",2551,2512,FALSE,FALSE,"4/27/2011 6:25",FALSE,FALSE,2512,0.6,-0.025,"unbelievable",-1
699,1640,"5/27/2021 12:04",1.4e+18,39720.13,"Phulparas Bihar",5,161,FALSE,FALSE,"8/7/2020 17:15",TRUE,FALSE,161,0.55,0.35,"ban",-2
699,1640,"5/27/2021 12:04",1.4e+18,39720.13,"Phulparas Bihar",5,161,FALSE,FALSE,"8/7/2020 17:15",TRUE,FALSE,161,0.55,0.35,"ban",-2
707,1663,"5/27/2021 12:04",1.4e+18,39720.13,"Earth",470,4118,FALSE,FALSE,"7/8/2011 5:02",TRUE,FALSE,4118,0.521428571,0.108928571,"missed",-2
707,1663,"5/27/2021 12:04",1.4e+18,39720.13,"Earth",470,4118,FALSE,FALSE,"7/8/2011 5:02",TRUE,FALSE,4118,0.521428571,0.108928571,"smart",1
708,1666,"5/27/2021 12:04",1.4e+18,39720.13,"Not Financial Advice",1843,852,FALSE,TRUE,"9/27/2017 15:42",TRUE,FALSE,852,0.366666667,0.216666667,"strong",2
713,1697,"5/27/2021 12:04",1.4e+18,39720.13,"DMCC, DUBAI",3103,4701,FALSE,FALSE,"9/11/2019 14:56",TRUE,FALSE,4701,0.85,0.825,"perfect",3
713,1697,"5/27/2021 12:04",1.4e+18,39720.13,"DMCC, DUBAI",3103,4701,FALSE,FALSE,"9/11/2019 14:56",TRUE,FALSE,4701,0.85,0.825,"brilliant",4
714,1702,"5/27/2021 12:04",1.4e+18,39720.13,"bogor",1807,1241,FALSE,FALSE,"11/22/2012 17:54",FALSE,FALSE,1241,0.5,0.4,"discord",-2
714,1702,"5/27/2021 12:04",1.4e+18,39720.13,"bogor",1807,1241,FALSE,FALSE,"11/22/2012 17:54",FALSE,FALSE,1241,0.5,0.4,"secure",2
714,1702,"5/27/2021 12:04",1.4e+18,39720.13,"bogor",1807,1241,FALSE,FALSE,"11/22/2012 17:54",FALSE,FALSE,1241,0.5,0.4,"discord",-2
716,1705,"5/27/2021 12:04",1.4e+18,39720.13,"she/her",18,164,FALSE,FALSE,"8/6/2020 23:46",TRUE,FALSE,164,0.416666667,0.125,"care",2
718,1718,"5/27/2021 12:04",1.4e+18,39720.13,"United States of America",67891,5083,FALSE,FALSE,"6/25/2012 4:38",FALSE,FALSE,5083,0.454545455,0.136363636,"gift",2
719,1719,"5/27/2021 12:04",1.4e+18,39720.13,"ILORIN|| LAGOS || ABUJA || ...",125,231,FALSE,FALSE,"6/10/2020 15:35",TRUE,FALSE,231,0.5,0.05,"worry",-3
721,1735,"5/27/2021 12:04",1.4e+18,39720.13,"Canada",220,770,FALSE,FALSE,"11/19/2018 21:35",FALSE,FALSE,770,0.3,0.1,"die",-3
721,1735,"5/27/2021 12:04",1.4e+18,39720.13,"Canada",220,770,FALSE,FALSE,"11/19/2018 21:35",FALSE,FALSE,770,0.3,0.1,"alive",1
722,1743,"5/27/2021 12:04",1.4e+18,39720.13,"United States of America",67891,5083,FALSE,FALSE,"6/25/2012 4:38",FALSE,FALSE,5083,0.454545455,0.136363636,"gift",2
724,1748,"5/27/2021 12:04",1.4e+18,39720.13,"The Ringed City",156,119,FALSE,FALSE,"5/5/2018 13:30",FALSE,FALSE,119,0.644444444,-0.127777778,"careful",2
725,1749,"5/27/2021 12:04",1.4e+18,39720.13,"United States of America",67891,5083,FALSE,FALSE,"6/25/2012 4:38",FALSE,FALSE,5083,0.8,0.4,"free",1
725,1749,"5/27/2021 12:04",1.4e+18,39720.13,"United States of America",67891,5083,FALSE,FALSE,"6/25/2012 4:38",FALSE,FALSE,5083,0.8,0.4,"free",1
727,1754,"5/27/2021 12:04",1.4e+18,39720.13,"Australia",2296,1760,FALSE,FALSE,"9/5/2009 17:41",FALSE,FALSE,1760,0.75,0.375,"rich",2
728,1759,"5/27/2021 12:04",1.4e+18,39720.13,"Stockholm",580,482,FALSE,FALSE,"10/11/2011 8:36",TRUE,FALSE,482,0.381481481,0.003703704,"fails",-2
728,1759,"5/27/2021 12:04",1.4e+18,39720.13,"Stockholm",580,482,FALSE,FALSE,"10/11/2011 8:36",TRUE,FALSE,482,0.381481481,0.003703704,"success",2
728,1759,"5/27/2021 12:04",1.4e+18,39720.13,"Stockholm",580,482,FALSE,FALSE,"10/11/2011 8:36",TRUE,FALSE,482,0.381481481,0.003703704,"catastrophic",-4
728,1759,"5/27/2021 12:04",1.4e+18,39720.13,"Stockholm",580,482,FALSE,FALSE,"10/11/2011 8:36",TRUE,FALSE,482,0.381481481,0.003703704,"failure",-2
729,1768,"5/27/2021 12:03",1.4e+18,39720.13,"United States of America",61187,2396,FALSE,TRUE,"5/29/2010 16:45",FALSE,FALSE,2396,0.7,0.05,"entertaining",2
730,1791,"5/27/2021 12:03",1.4e+18,39720.13,"M<U+0001F315><U+0001F315>N",496,920,FALSE,FALSE,"4/10/2020 8:52",TRUE,FALSE,920,0.85,0.4,"lol",3
732,1793,"5/27/2021 12:03",1.4e+18,39720.13,"Australia",14446,235,TRUE,FALSE,"6/12/2012 19:22",FALSE,FALSE,235,0.666666667,0.333333333,"bold",2
733,1814,"5/27/2021 12:03",1.4e+18,39720.13,"Darwin, Río Negro, Argentina",212,1249,FALSE,FALSE,"3/19/2009 21:20",TRUE,FALSE,1249,0.6,0.35,"amazing",4
